path,bytes,line_count,is_binary,extension,file_kind,is_code,is_test,is_generated,logical_layer,module_l1,module_l2,module_l3,capability,capability_source
internal/domain/agent/ports/agent/context.go,8220,206,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/agent/events.go,1155,44,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/agent/external_agent.go,4379,163,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/agent/runtime.go,3183,117,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/agent/runtime_services.go,2277,58,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/agent/skills_config.go,985,31,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/agent/state_extension.go,2229,70,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/agent/task_state_snapshot.go,7224,268,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/agent/task_state_snapshot_test.go,2329,73,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/agent/types.go,4656,147,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/agent/user_input.go,760,29,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/attachment_store.go,1068,24,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/attachments_clone.go,727,25,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/attachments_decode.go,1323,60,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/attachments_reference.go,1666,76,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/attachments_reference_test.go,1219,43,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/important_clone.go,364,14,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/llm.go,6235,150,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/llm/client.go,1917,56,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/llm/streaming_adapter.go,1514,60,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/mocks/README.md,8022,331,false,.md,doc,false,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/mocks/context_mock.go,2289,72,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/mocks/example_test.go,5674,218,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/mocks/llm_mock.go,1415,51,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/mocks/parser_mock.go,574,24,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/mocks/tool_mock.go,1436,61,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/mocks/tool_scenarios.go,30393,945,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/storage/cost.go,5046,132,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/storage/cost_test.go,4569,183,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/storage/history.go,885,23,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/storage/session.go,1614,51,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/tools.go,5727,174,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/tools/approval.go,1044,31,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/tools/attachments_context.go,1563,59,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/tools/interfaces.go,971,40,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/tools/tool_progress.go,1075,33,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/user_persona.go,1731,37,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/ports/user_persona_clone.go,1724,66,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/ports,Agent 域端口定义与依赖抽象,prefix
internal/domain/agent/presets/presets_test.go,11171,486,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/presets,Agent 预设与策略模板,prefix
internal/domain/agent/presets/prompts.go,15882,328,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/presets,Agent 预设与策略模板,prefix
internal/domain/agent/presets/tools.go,5097,198,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/presets,Agent 预设与策略模板,prefix
internal/domain/agent/react/attachment_types.go,341,17,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/attachments.go,22596,836,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/background.go,33679,1227,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/background_events.go,826,32,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/background_test.go,28223,1020,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/checkpoint.go,8503,223,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/checkpoint_runtime.go,8866,337,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/checkpoint_test.go,11586,403,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/constants.go,1406,41,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/context.go,1942,71,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/context_checkpoint.go,6860,233,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/context_checkpoint_test.go,15775,459,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/engine.go,5127,136,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/engine_internal_test.go,46411,1486,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/engine_test.go,15004,521,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/events.go,1734,56,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/executor_snapshot.go,1197,54,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/factory.go,3239,121,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/feedback.go,1375,67,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/feedback_test.go,5217,207,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/final_answer_review_events_test.go,3331,113,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/finalize.go,1648,68,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/messages.go,2081,74,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/observe.go,4566,168,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/observe_test.go,4448,167,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/placeholders.go,10903,397,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/placeholders_test.go,12387,422,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/prepare_context.go,1964,71,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/prepare_context_test.go,798,30,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/prompts.go,2833,116,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/runtime.go,31386,1078,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/runtime_background.go,4214,146,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/runtime_defaults.go,3615,98,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/runtime_external_input.go,2354,89,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/runtime_test.go,16110,541,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/runtime_user_input.go,782,32,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/runtime_user_input_test.go,3415,123,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/scenarios_test.go,11441,409,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/solve.go,6420,233,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/subagent_snapshot.go,1896,87,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/subagent_test.go,3067,113,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/test_helpers_test.go,392,15,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/tool_args.go,6643,284,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/tool_args_test.go,17984,589,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/tool_batch.go,5708,214,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/tool_batch_test.go,1598,70,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/tooling.go,5608,172,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/tracing.go,1940,71,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/tracing_test.go,2583,94,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/types.go,441,18,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/workflow.go,7207,289,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/workflow_test.go,9228,335,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/world.go,2981,122,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/react/world_test.go,6955,255,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/react,ReAct 推理循环、工具编排与后台任务运行时,prefix
internal/domain/agent/services.go,176,6,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent,Agent 领域模型、事件与核心行为,prefix
internal/domain/agent/textutil/keywords.go,1682,73,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/textutil,Agent 领域模型、事件与核心行为,prefix
internal/domain/agent/textutil/keywords_test.go,1436,51,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/textutil,Agent 领域模型、事件与核心行为,prefix
internal/domain/agent/textutil/normalize.go,238,11,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/textutil,Agent 领域模型、事件与核心行为,prefix
internal/domain/agent/textutil/normalize_test.go,232,12,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/textutil,Agent 领域模型、事件与核心行为,prefix
internal/domain/agent/textutil/similarity.go,630,25,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/textutil,Agent 领域模型、事件与核心行为,prefix
internal/domain/agent/textutil/similarity_test.go,540,25,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/textutil,Agent 领域模型、事件与核心行为,prefix
internal/domain/agent/textutil/truncate.go,945,43,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/textutil,Agent 领域模型、事件与核心行为,prefix
internal/domain/agent/textutil/truncate_test.go,946,44,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/textutil,Agent 领域模型、事件与核心行为,prefix
internal/domain/agent/types.go,338,15,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent,Agent 领域模型、事件与核心行为,prefix
internal/domain/agent/types/agent_level.go,1492,61,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/types,Agent 领域模型、事件与核心行为,prefix
internal/domain/agent/types/events.go,2388,62,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/types,Agent 领域模型、事件与核心行为,prefix
internal/domain/agent/types/execution.go,845,22,false,.go,code,true,false,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/types,Agent 领域模型、事件与核心行为,prefix
internal/domain/agent/types/execution_test.go,2072,72,false,.go,test,true,true,false,domain,internal/domain,internal/domain/agent,internal/domain/agent/types,Agent 领域模型、事件与核心行为,prefix
internal/domain/kernel/store.go,1397,31,false,.go,code,true,false,false,domain,internal/domain,internal/domain/kernel,internal/domain/kernel,内核级领域抽象,prefix
internal/domain/kernel/types.go,2875,74,false,.go,code,true,false,false,domain,internal/domain,internal/domain/kernel,internal/domain/kernel,内核级领域抽象,prefix
internal/domain/materials/api/types.go,4729,180,false,.go,code,true,false,false,domain,internal/domain,internal/domain/materials,internal/domain/materials/api,附件/材料领域模型与迁移,prefix
internal/domain/materials/attachment_migrator.go,7959,316,false,.go,code,true,false,false,domain,internal/domain,internal/domain/materials,internal/domain/materials,附件/材料领域模型与迁移,prefix
internal/domain/materials/attachment_migrator_test.go,3511,115,false,.go,test,true,true,false,domain,internal/domain,internal/domain/materials,internal/domain/materials,附件/材料领域模型与迁移,prefix
internal/domain/materials/ports/events.go,282,12,false,.go,code,true,false,false,domain,internal/domain,internal/domain/materials,internal/domain/materials/ports,附件/材料领域模型与迁移,prefix
internal/domain/materials/ports/migrator.go,625,23,false,.go,code,true,false,false,domain,internal/domain,internal/domain/materials,internal/domain/materials/ports,附件/材料领域模型与迁移,prefix
internal/domain/task/store.go,9042,243,false,.go,code,true,false,false,domain,internal/domain,internal/domain/task,internal/domain/task,任务领域实体与状态语义,prefix
internal/domain/task/store_test.go,1880,76,false,.go,test,true,true,false,domain,internal/domain,internal/domain/task,internal/domain/task,任务领域实体与状态语义,prefix
internal/domain/workflow/node.go,4274,164,false,.go,code,true,false,false,domain,internal/domain,internal/domain/workflow,internal/domain/workflow,工作流 DAG 结构与执行规则,prefix
internal/domain/workflow/workflow.go,8904,309,false,.go,code,true,false,false,domain,internal/domain,internal/domain/workflow,internal/domain/workflow,工作流 DAG 结构与执行规则,prefix
internal/domain/workflow/workflow_test.go,6111,192,false,.go,test,true,true,false,domain,internal/domain,internal/domain/workflow,internal/domain/workflow,工作流 DAG 结构与执行规则,prefix
internal/infra/acp/client.go,9341,404,false,.go,code,true,false,false,infra,internal/infra,internal/infra/acp,internal/infra/acp,ACP 协议与执行基础设施,prefix
internal/infra/acp/client_test.go,3618,153,false,.go,test,true,true,false,infra,internal/infra,internal/infra/acp,internal/infra/acp,ACP 协议与执行基础设施,prefix
internal/infra/acp/errors.go,1126,59,false,.go,code,true,false,false,infra,internal/infra,internal/infra/acp,internal/infra/acp,ACP 协议与执行基础设施,prefix
internal/infra/acp/rpc.go,4930,225,false,.go,code,true,false,false,infra,internal/infra,internal/infra/acp,internal/infra/acp,ACP 协议与执行基础设施,prefix
internal/infra/analytics/client.go,535,24,false,.go,code,true,false,false,infra,internal/infra,internal/infra/analytics,internal/infra/analytics,基础设施层实现,prefix
internal/infra/analytics/events.go,556,13,false,.go,code,true,false,false,infra,internal/infra,internal/infra/analytics,internal/infra/analytics,基础设施层实现,prefix
internal/infra/analytics/journal/reader.go,2702,97,false,.go,code,true,false,false,infra,internal/infra,internal/infra/analytics,internal/infra/analytics/journal,基础设施层实现,prefix
internal/infra/analytics/journal/reader_test.go,1692,59,false,.go,test,true,true,false,infra,internal/infra,internal/infra/analytics,internal/infra/analytics/journal,基础设施层实现,prefix
internal/infra/analytics/journal/writer.go,3606,108,false,.go,code,true,false,false,infra,internal/infra,internal/infra/analytics,internal/infra/analytics/journal,基础设施层实现,prefix
internal/infra/analytics/journal/writer_test.go,1031,45,false,.go,test,true,true,false,infra,internal/infra,internal/infra/analytics,internal/infra/analytics/journal,基础设施层实现,prefix
internal/infra/analytics/posthog_client.go,1435,66,false,.go,code,true,false,false,infra,internal/infra,internal/infra/analytics,internal/infra/analytics,基础设施层实现,prefix
internal/infra/analytics/tracking_plan_test.go,2950,122,false,.go,test,true,true,false,infra,internal/infra,internal/infra/analytics,internal/infra/analytics,基础设施层实现,prefix
internal/infra/attachments/async_persister.go,5641,227,false,.go,code,true,false,false,infra,internal/infra,internal/infra/attachments,internal/infra/attachments,附件基础设施处理,prefix
internal/infra/attachments/async_persister_test.go,1476,60,false,.go,test,true,true,false,infra,internal/infra,internal/infra/attachments,internal/infra/attachments,附件基础设施处理,prefix
internal/infra/attachments/base64.go,306,11,false,.go,code,true,false,false,infra,internal/infra,internal/infra/attachments,internal/infra/attachments,附件基础设施处理,prefix
internal/infra/attachments/config.go,322,14,false,.go,config,true,false,false,infra,internal/infra,internal/infra/attachments,internal/infra/attachments,附件基础设施处理,prefix
internal/infra/attachments/persister.go,4833,191,false,.go,code,true,false,false,infra,internal/infra,internal/infra/attachments,internal/infra/attachments,附件基础设施处理,prefix
internal/infra/attachments/persister_test.go,6390,241,false,.go,test,true,true,false,infra,internal/infra,internal/infra/attachments,internal/infra/attachments,附件基础设施处理,prefix
internal/infra/attachments/store.go,9445,357,false,.go,code,true,false,false,infra,internal/infra,internal/infra/attachments,internal/infra/attachments,附件基础设施处理,prefix
internal/infra/attachments/store_test.go,1426,52,false,.go,test,true,true,false,infra,internal/infra,internal/infra/attachments,internal/infra/attachments,附件基础设施处理,prefix
internal/infra/backup/manager.go,8089,306,false,.go,code,true,false,false,infra,internal/infra,internal/infra/backup,internal/infra/backup,基础设施层实现,prefix
internal/infra/backup/manager_test.go,9174,327,false,.go,test,true,true,false,infra,internal/infra,internal/infra/backup,internal/infra/backup,基础设施层实现,prefix
internal/infra/coding/adapter.go,578,18,false,.go,code,true,false,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/detect.go,3078,123,false,.go,code,true,false,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/detect_test.go,3482,134,false,.go,test,true,true,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/execution_controls.go,3662,142,false,.go,code,true,false,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/execution_controls_test.go,1166,36,false,.go,test,true,true,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/gateway.go,2885,101,false,.go,code,true,false,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/gateway_test.go,3215,114,false,.go,test,true,true,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/managed_executor.go,7401,260,false,.go,code,true,false,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/managed_executor_integration_test.go,3298,136,false,.go,test,true,true,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/managed_executor_test.go,6646,239,false,.go,test,true,true,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/registry.go,1431,63,false,.go,code,true,false,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/task.go,198,8,false,.go,code,true,false,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/types.go,1782,83,false,.go,code,true,false,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/verify.go,4136,157,false,.go,code,true,false,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/verify_test.go,2514,93,false,.go,test,true,true,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/coding/workspace.go,865,33,false,.go,code,true,false,false,infra,internal/infra,internal/infra/coding,internal/infra/coding,基础设施层实现,prefix
internal/infra/devops/shadow/agent.go,2240,93,false,.go,code,true,false,false,infra,internal/infra,internal/infra/devops,internal/infra/devops/shadow,基础设施层实现,prefix
internal/infra/devops/shadow/agent_test.go,3435,112,false,.go,test,true,true,false,infra,internal/infra,internal/infra/devops,internal/infra/devops/shadow,基础设施层实现,prefix
internal/infra/devops/shadow/approval.go,816,35,false,.go,code,true,false,false,infra,internal/infra,internal/infra/devops,internal/infra/devops/shadow,基础设施层实现,prefix
